compact_object_type,formation_channel,study_key,label,first_author,year,month,ads_url,arxiv_url,code,plotting_style,rate_Gpc3yr,rate_type,submodel,submodel string,notes,submodel change 1,submodel change 2,sfrd-1,sfrd-2,sfrd-3,sfrd-4,sigma_kick,sigma_stripped_SN,alpha_CE,beta_MT,gamma_AM,CE_pessimistic,CE_prescription,lambda_CE,RMP,PISN_prescription,MT_stability,Eddington_limited,f_WR,stellar_tracks,binding_energy
BH-BH,isolated-binary-evolution,Riley_2021_COMPAS,Riley et al. (2021),"Riley, Jeff",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv201000002R/abstract,https://arxiv.org/abs/2010.00002,COMPAS,range,74,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Riley_2021_COMPAS,Riley et al. (2021),"Riley, Jeff",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv201000002R/abstract,https://arxiv.org/abs/2010.00002,COMPAS,range,87,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,RomanGarza_2021_POSYDON,Roman-Garza et al. (2021),"Román-Garza, Jaime",2021,12,https://ui.adsabs.harvard.edu/abs/2020arXiv201202274R/abstract,https://arxiv.org/abs/2012.02274,POSYDON,range,202.51,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,RomanGarza_2021_POSYDON,Roman-Garza et al. (2021),"Román-Garza, Jaime",2021,12,https://ui.adsabs.harvard.edu/abs/2020arXiv201202274R/abstract,https://arxiv.org/abs/2012.02274,POSYDON,range,114.18,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,RomanGarza_2021_POSYDON,Roman-Garza et al. (2021),"Román-Garza, Jaime",2021,12,https://ui.adsabs.harvard.edu/abs/2020arXiv201202274R/abstract,https://arxiv.org/abs/2012.02274,POSYDON,range,70.4,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,RomanGarza_2021_POSYDON,Roman-Garza et al. (2021),"Román-Garza, Jaime",2021,12,https://ui.adsabs.harvard.edu/abs/2020arXiv201202274R/abstract,https://arxiv.org/abs/2012.02274,POSYDON,range,203.49,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,RomanGarza_2021_POSYDON,Roman-Garza et al. (2021),"Román-Garza, Jaime",2021,12,https://ui.adsabs.harvard.edu/abs/2020arXiv201202274R/abstract,https://arxiv.org/abs/2012.02274,POSYDON,range,115.24,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,RomanGarza_2021_POSYDON,Roman-Garza et al. (2021),"Román-Garza, Jaime",2021,12,https://ui.adsabs.harvard.edu/abs/2020arXiv201202274R/abstract,https://arxiv.org/abs/2012.02274,POSYDON,range,69.63,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,RomanGarza_2021_POSYDON,Roman-Garza et al. (2021),"Román-Garza, Jaime",2021,12,https://ui.adsabs.harvard.edu/abs/2020arXiv201202274R/abstract,https://arxiv.org/abs/2012.02274,POSYDON,range,202.51,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,RomanGarza_2021_POSYDON,Roman-Garza et al. (2021),"Román-Garza, Jaime",2021,12,https://ui.adsabs.harvard.edu/abs/2020arXiv201202274R/abstract,https://arxiv.org/abs/2012.02274,POSYDON,range,160.79,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,RomanGarza_2021_POSYDON,Roman-Garza et al. (2021),"Román-Garza, Jaime",2021,12,https://ui.adsabs.harvard.edu/abs/2020arXiv201202274R/abstract,https://arxiv.org/abs/2012.02274,POSYDON,range,193.67,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,40.39,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,57.74,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,105.42,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,94.08,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,73.76,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,52.08,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,37.09,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,12.36,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,10,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,36.16,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,31.69,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,57.78,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,74.93,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,65.28,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,95.73,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,83.03,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,35.95,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,11.39,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,71.2,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,77.7,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,37.5,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,58.47,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,73.18,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,36.99,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,72.98,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,84.34,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,37.45,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Santoliquido_2021_MOBSE,Santoliquido et al. (2021),"{Santoliquido}, Filippo",2021,9,https://ui.adsabs.harvard.edu/abs/2020arXiv200903911S/abstract,https://arxiv.org/abs/2009.03911,MOBSE,range,53.71,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Shao_2021_BSE,Shao and Li (2021),Shao and Li (2021),2021,7,https://ui.adsabs.harvard.edu/abs/2021arXiv210703565S/abstract,https://arxiv.org/abs/2107.03565,BSE,range,42.6,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Shao_2021_BSE,Shao and Li (2021),Shao and Li (2021),2021,7,https://ui.adsabs.harvard.edu/abs/2021arXiv210703565S/abstract,https://arxiv.org/abs/2107.03565,BSE,range,47.2,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Shao_2021_BSE,Shao and Li (2021),Shao and Li (2021),2021,7,https://ui.adsabs.harvard.edu/abs/2021arXiv210703565S/abstract,https://arxiv.org/abs/2107.03565,BSE,range,76.1,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Briel_2022b_BPASS,Briel et al. (2022b),Briel et al. (2022b),2022,6,https://ui.adsabs.harvard.edu/abs/2022arXiv220613842B/abstract,https://arxiv.org/pdf/2206.13842.pdf,BPASS,single_value,6.5,single,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,33.52050522,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,363.6827635,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,451.0769246,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,259.5247538,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,42.18456798,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,95.03745615,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,30.41103226,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,41.34044918,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,66.26892127,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,30.26462066,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,456.0366228,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,534.944018,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,323.5331913,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,112.8634194,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,184.7169399,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,83.02062198,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,116.019294,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,181.9868502,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,85.05593839,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,472.9129257,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,551.3249015,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,335.4437246,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,123.0212201,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,196.3999983,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,90.09858407,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,127.2399729,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,196.0479381,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,92.8060035,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,30.07685892,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,306.6305498,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,367.310828,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,217.7980342,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,36.6223947,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,76.83518743,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,26.50693156,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,39.20222976,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,61.4259135,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,28.64355279,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,374.4857774,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,424.6274501,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,263.5886623,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,90.6148713,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,140.1950977,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,66.47701782,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,97.02418164,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,145.1736912,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,71.00056117,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,382.1550172,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,431.6207205,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,269.14718,,,,,,,,,,,,,,,,,,,,,,,,,
BH-BH,isolated-binary-evolution,Broekgaarden_COMPAS,"Broekgaarden et al. (2021, 2022)",Broekgaarden,2022,6,https://ui.adsabs.harvard.edu/abs/2021arXiv210302608B/abstract,,COMPAS,range,95.74979401,,,,,,,,,,,,,,,,,,,,,,,,,
